User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,Average,Mean,Mode,Sum,Minimum,Maximum,Count,Median,Rand,Kurt,variations,basic,Standard,Premium,EVEN,Even count,COUNTIFS,Monthly revenue of basic,Monthly revenue of standard,Monthly revenue of Premium
2025,Basic,13,12-10-2022,08-07-2023,Germany,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2026,Basic,15,13-10-2022,09-07-2023,France,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2027,Premium,13,17-10-2022,10-07-2023,Brazil,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2028,Standard,11,19-10-2022,10-07-2023,Mexico,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2029,Standard,10,21-10-2022,07-07-2023,Spain,28,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2030,Basic,14,23-10-2022,09-07-2023,Italy,43,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2031,Premium,14,25-10-2022,10-07-2023,Spain,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2032,Standard,10,27-10-2022,09-07-2023,Spain,45,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2033,Basic,13,31-10-2022,07-07-2023,United States,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2034,Standard,12,02-11-2022,09-07-2023,Canada,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2035,Premium,11,04-11-2022,10-07-2023,United States,51,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2036,Basic,12,05-11-2022,09-07-2023,United States,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2037,Premium,13,06-11-2022,07-07-2023,Canada,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2038,Standard,11,07-11-2022,10-07-2023,United Kingdom,37,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2039,Basic,11,08-11-2022,09-07-2023,Australia,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2040,Standard,15,08-11-2022,08-07-2023,Germany,51,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2041,Premium,10,09-11-2022,07-07-2023,France,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2042,Basic,10,09-11-2022,10-07-2023,Brazil,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2043,Standard,12,05-11-2022,09-07-2023,Mexico,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2044,Premium,12,05-11-2022,10-07-2023,Spain,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2045,Basic,15,02-11-2022,08-07-2023,Italy,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2046,Premium,12,30-10-2022,09-07-2023,Spain,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2047,Basic,11,30-10-2022,09-07-2023,Spain,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2048,Standard,11,24-10-2022,09-07-2023,United States,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2049,Standard,14,08-10-2022,08-07-2023,Canada,34,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2050,Basic,13,04-10-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2051,Premium,10,28-09-2022,09-07-2023,United States,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2052,Basic,11,22-09-2022,09-07-2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2053,Standard,14,19-09-2022,09-07-2023,United Kingdom,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2054,Premium,10,13-09-2022,09-07-2023,Australia,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2055,Basic,14,05-09-2022,09-07-2023,Germany,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2056,Premium,10,20-08-2022,09-07-2023,France,36,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2057,Basic,10,10-08-2022,08-07-2023,Brazil,32,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2058,Standard,10,10-08-2022,11-07-2023,Mexico,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2059,Standard,14,06-08-2022,09-07-2023,Spain,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2060,Basic,12,03-08-2022,10-07-2023,Italy,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2061,Premium,10,01-08-2022,09-07-2023,Spain,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2062,Basic,14,28-07-2022,10-07-2023,Spain,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2063,Standard,15,22-07-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2064,Premium,11,22-07-2022,11-07-2023,Canada,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2065,Basic,12,20-07-2022,09-07-2023,United States,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2066,Premium,15,12-07-2022,10-07-2023,United States,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2067,Basic,10,12-07-2022,09-07-2023,Canada,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2068,Standard,14,10-07-2022,11-07-2023,United Kingdom,47,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2069,Standard,12,11-07-2022,08-07-2023,Australia,35,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2070,Basic,10,11-07-2022,09-07-2023,Germany,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2071,Premium,11,09-07-2022,08-07-2023,France,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2072,Basic,15,10-07-2022,11-07-2023,Brazil,49,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2073,Standard,11,12-07-2022,08-07-2023,Mexico,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2074,Premium,14,13-07-2022,09-07-2023,Spain,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2075,Basic,14,15-07-2022,09-07-2023,Italy,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2076,Premium,15,16-07-2022,11-07-2023,Spain,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2077,Basic,11,19-07-2022,08-07-2023,Spain,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2078,Standard,15,23-07-2022,10-07-2023,United States,34,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2079,Standard,10,28-07-2022,09-07-2023,Canada,31,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2080,Basic,10,14-08-2022,11-07-2023,United States,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2081,Premium,15,18-08-2022,08-07-2023,United States,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2082,Basic,12,23-08-2022,12-07-2023,Canada,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2083,Standard,12,27-08-2022,09-07-2023,United Kingdom,42,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2084,Premium,13,01-09-2022,10-07-2023,Australia,27,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2085,Basic,15,02-09-2022,09-07-2023,Germany,33,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2086,Premium,13,04-09-2022,12-07-2023,France,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2087,Basic,13,11-09-2022,09-07-2023,Brazil,50,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2088,Standard,10,16-09-2022,09-07-2023,Mexico,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2089,Standard,10,19-09-2022,11-07-2023,Spain,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2090,Basic,12,20-09-2022,12-07-2023,Italy,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2091,Premium,13,05-10-2022,09-07-2023,Spain,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2092,Basic,10,07-10-2022,09-07-2023,Spain,44,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2093,Standard,10,10-10-2022,11-07-2023,United States,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2094,Premium,13,12-10-2022,11-07-2023,Canada,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2095,Basic,10,13-10-2022,08-07-2023,United States,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2096,Basic,15,15-10-2022,09-07-2023,United States,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2097,Basic,10,17-10-2022,11-07-2023,Canada,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2098,Standard,15,18-10-2022,10-07-2023,United Kingdom,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2099,Premium,11,20-10-2022,08-07-2023,Australia,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2100,Basic,14,22-10-2022,10-07-2023,Germany,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2101,Basic,12,25-10-2022,11-07-2023,France,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2102,Premium,14,27-10-2022,09-07-2023,Brazil,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2103,Standard,14,01-11-2022,07-07-2023,Mexico,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2104,Standard,13,02-11-2022,11-07-2023,Spain,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2105,Basic,11,04-11-2022,10-07-2023,Italy,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2106,Premium,10,06-11-2022,09-07-2023,Spain,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2107,Standard,14,07-11-2022,07-07-2023,Spain,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2108,Basic,15,08-11-2022,10-07-2023,United States,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2109,Standard,12,09-11-2022,10-07-2023,Canada,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2110,Premium,14,10-11-2022,10-07-2023,United States,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2111,Basic,14,09-11-2022,09-07-2023,United States,47,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2112,Premium,15,09-11-2022,10-07-2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2113,Standard,11,07-11-2022,10-07-2023,United Kingdom,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2114,Basic,12,03-11-2022,10-07-2023,Australia,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2115,Standard,10,04-11-2022,08-07-2023,Germany,31,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2116,Premium,12,01-11-2022,10-07-2023,France,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2117,Basic,13,27-10-2022,09-07-2023,Brazil,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2118,Standard,10,23-10-2022,10-07-2023,Mexico,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2119,Premium,14,14-10-2022,09-07-2023,Spain,48,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2120,Basic,14,28-09-2022,10-07-2023,Italy,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2121,Premium,14,25-09-2022,09-07-2023,Spain,39,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2122,Basic,11,23-09-2022,10-07-2023,Spain,48,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2123,Standard,12,23-09-2022,09-07-2023,United States,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2124,Standard,14,14-09-2022,11-07-2023,Canada,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2125,Basic,14,05-09-2022,09-07-2023,United States,41,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2126,Premium,12,13-08-2022,09-07-2023,United States,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2127,Basic,15,12-08-2022,09-07-2023,Canada,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2128,Standard,10,10-08-2022,11-07-2023,United Kingdom,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2129,Premium,14,05-08-2022,09-07-2023,Australia,29,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2130,Basic,10,04-08-2022,12-07-2023,Germany,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2131,Premium,11,28-07-2022,09-07-2023,France,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2132,Basic,12,24-07-2022,11-07-2023,Brazil,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2133,Standard,11,22-07-2022,09-07-2023,Mexico,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2134,Standard,13,22-07-2022,12-07-2023,Spain,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2135,Basic,15,19-07-2022,09-07-2023,Italy,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2136,Premium,13,17-07-2022,10-07-2023,Spain,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2137,Basic,10,16-07-2022,09-07-2023,Spain,34,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2138,Standard,11,12-07-2022,12-07-2023,United States,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2139,Premium,14,12-07-2022,08-07-2023,Canada,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2140,Basic,14,13-07-2022,10-07-2023,United States,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2141,Premium,14,13-07-2022,09-07-2023,United States,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2142,Basic,12,13-07-2022,11-07-2023,Canada,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2143,Standard,12,14-07-2022,08-07-2023,United Kingdom,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2144,Standard,14,15-07-2022,10-07-2023,Australia,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2145,Basic,14,16-07-2022,09-07-2023,Germany,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2146,Premium,12,18-07-2022,11-07-2023,France,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2147,Basic,12,23-07-2022,09-07-2023,Brazil,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2148,Standard,12,25-07-2022,11-07-2023,Mexico,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2149,Premium,14,30-07-2022,09-07-2023,Spain,42,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2150,Basic,12,06-08-2022,11-07-2023,Italy,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2151,Premium,13,14-08-2022,08-07-2023,Spain,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2152,Basic,14,23-08-2022,12-07-2023,Spain,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2153,Standard,13,27-08-2022,09-07-2023,United States,45,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2154,Standard,12,29-08-2022,10-07-2023,Canada,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2155,Basic,12,01-09-2022,09-07-2023,United States,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2156,Premium,10,07-09-2022,13-07-2023,United States,37,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2157,Basic,10,13-09-2022,10-07-2023,Canada,43,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2158,Standard,12,14-09-2022,10-07-2023,United Kingdom,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2159,Premium,11,17-09-2022,12-07-2023,Australia,40,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2160,Basic,11,23-09-2022,12-07-2023,Germany,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2161,Premium,10,27-09-2022,09-07-2023,France,48,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2162,Basic,10,03-10-2022,10-07-2023,Brazil,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2163,Standard,13,10-10-2022,11-07-2023,Mexico,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2164,Standard,10,12-10-2022,11-07-2023,Spain,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2165,Basic,12,14-10-2022,08-07-2023,Italy,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2166,Premium,13,16-10-2022,10-07-2023,Spain,50,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2167,Basic,11,18-10-2022,11-07-2023,Spain,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2168,Standard,14,20-10-2022,10-07-2023,United States,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2169,Premium,12,22-10-2022,08-07-2023,Canada,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2170,Basic,12,25-10-2022,10-07-2023,United States,35,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2171,Basic,12,26-10-2022,11-07-2023,United States,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2172,Basic,14,29-10-2022,10-07-2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2173,Standard,13,31-10-2022,07-07-2023,United Kingdom,46,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2174,Premium,14,04-11-2022,11-07-2023,Australia,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2175,Basic,11,06-11-2022,10-07-2023,Germany,30,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2176,Basic,13,07-11-2022,10-07-2023,France,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2177,Premium,15,08-11-2022,09-07-2023,Brazil,42,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2178,Standard,11,09-11-2022,11-07-2023,Mexico,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2179,Standard,10,10-11-2022,10-07-2023,Spain,40,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2180,Basic,14,10-11-2022,10-07-2023,Italy,31,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2181,Premium,13,10-11-2022,09-07-2023,Spain,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2182,Standard,14,09-11-2022,10-07-2023,Spain,45,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2183,Basic,10,09-11-2022,10-07-2023,United States,49,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2184,Standard,12,06-11-2022,11-07-2023,Canada,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2185,Premium,14,03-11-2022,08-07-2023,United States,33,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2186,Basic,15,27-10-2022,11-07-2023,United States,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2187,Premium,15,28-10-2022,10-07-2023,Canada,44,Male,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2188,Standard,15,18-10-2022,10-07-2023,United Kingdom,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2189,Basic,15,04-10-2022,09-07-2023,Australia,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2190,Standard,10,29-09-2022,10-07-2023,Germany,47,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2191,Premium,12,29-09-2022,10-07-2023,France,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2192,Basic,12,23-09-2022,10-07-2023,Brazil,50,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2193,Standard,12,17-09-2022,09-07-2023,Mexico,32,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2194,Premium,14,12-09-2022,12-07-2023,Spain,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2195,Basic,14,16-08-2022,10-07-2023,Italy,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2196,Premium,15,16-08-2022,09-07-2023,Spain,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2197,Basic,11,13-08-2022,10-07-2023,Spain,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2198,Standard,12,12-08-2022,11-07-2023,United States,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2199,Standard,14,13-08-2022,09-07-2023,Canada,49,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2200,Basic,14,30-07-2022,12-07-2023,United States,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2201,Premium,12,25-07-2022,10-07-2023,United States,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2202,Basic,14,25-07-2022,11-07-2023,Canada,35,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2203,Standard,14,26-07-2022,10-07-2023,United Kingdom,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2204,Premium,11,25-07-2022,13-07-2023,Australia,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2205,Basic,12,23-07-2022,09-07-2023,Germany,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2206,Premium,11,18-07-2022,11-07-2023,France,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2207,Basic,13,13-07-2022,10-07-2023,Brazil,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2208,Standard,13,13-07-2022,12-07-2023,Mexico,44,Male,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2209,Standard,10,13-07-2022,09-07-2023,Spain,48,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2210,Basic,11,13-07-2022,11-07-2023,Italy,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2211,Premium,13,13-07-2022,09-07-2023,Spain,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2212,Basic,14,14-07-2022,11-07-2023,Spain,41,Male,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2213,Standard,15,15-07-2022,09-07-2023,United States,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2214,Premium,12,16-07-2022,12-07-2023,Canada,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2215,Basic,13,18-07-2022,09-07-2023,United States,42,Female,Smartphone,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
2216,Premium,15,21-07-2022,11-07-2023,United States,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2217,Basic,11,24-07-2022,09-07-2023,Canada,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2218,Standard,15,29-07-2022,12-07-2023,United Kingdom,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2219,Standard,10,06-08-2022,10-07-2023,Australia,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2220,Basic,15,11-08-2022,11-07-2023,Germany,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2221,Premium,14,16-08-2022,09-07-2023,France,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2222,Basic,10,21-08-2022,13-07-2023,Brazil,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2223,Standard,12,22-08-2022,10-07-2023,Mexico,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2224,Premium,10,24-08-2022,10-07-2023,Spain,33,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2225,Basic,13,02-09-2022,12-07-2023,Italy,45,Female,Smart TV,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2226,Premium,13,06-09-2022,13-07-2023,Spain,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2227,Basic,11,11-09-2022,10-07-2023,Spain,31,Male,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2228,Standard,15,16-09-2022,10-07-2023,United States,51,Male,Tablet,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2229,Standard,11,22-09-2022,12-07-2023,Canada,43,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2230,Basic,12,26-09-2022,12-07-2023,United States,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2231,Premium,10,02-10-2022,09-07-2023,United States,47,Female,Smartphone,1 Month,,,,,,,,,,,,,,,FALSE,,,,,
2232,Basic,13,04-10-2022,10-07-2023,Canada,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,TRUE,,,,,
